Id,log_bike_count
158,1.5554608
159,0.5841043
160,2.1517038
161,0.19077727
162,1.4091488
163,0.1166592
164,0.7821614
165,0.1589638
166,0.4551731
167,0.32764038
168,1.5905933
169,1.1876738
170,1.5879695
171,1.9504852
172,1.5790064
173,2.0623415
174,2.0416763
175,0.8428059
176,0.74432147
177,0.7546965
178,0.77570605
179,0.8707652
180,0.96406835
181,0.92975175
182,0.63548595
183,0.23311229
184,0.14323416
185,0.29602328
186,0.17318618
187,1.0886284
188,0.54039454
189,1.1791884
190,1.909728
191,1.0988758
192,1.3449183
193,1.087581
194,1.3618069
195,1.0809693
196,2.195711
197,0.6634244
198,2.0060377
199,0.4183734
200,0.66997457
201,0.53197795
202,0.8369166
203,0.9001983
204,0.15447472
205,0.96139294
206,0.4150751
207,0.2586735
208,0.49027178
209,0.28090414
210,1.4502664
211,1.0883298
212,1.620987
213,1.2691739
214,1.573731
215,1.2845896
216,1.7063302
217,-0.004589714
218,2.1613345
219,1.7406415
220,1.3089854
221,1.335289
222,0.93687814
223,1.1678904
224,0.48849177
225,1.7472824
226,0.73591685
227,1.9273084
228,1.0486403
229,0.033107493
230,1.0571378
231,0.048345946
232,1.2950443
233,0.35755718
234,1.0815351
235,0.5041616
236,0.44362706
237,1.882359
238,0.5045906
239,1.4383686
240,1.0742769
241,1.4294055
242,1.1563244
243,0.65945166
244,1.3127911
245,0.41180533
246,1.1673526
247,0.2665477
248,0.9530229
249,0.19614902
250,0.687648
251,1.2347755
252,0.47674403
253,2.0504208
254,0.07559652
255,2.0726712
256,0.049048785
257,0.45873025
258,0.35139892
259,2.095362
260,0.37157702
261,1.5109619
262,1.1343333
263,1.4437956
264,1.9386796
265,1.4322087
266,1.5210274
267,0.63323057
268,1.4151076
269,0.6773071
270,1.5280552
271,0.77512425
272,1.4655929
273,0.29094633
274,2.3048918
275,0.17071778
276,0.88285536
277,1.1071419
278,0.073536694
279,1.8715326
280,0.072887175
281,1.4415902
282,1.2121055
283,1.8352671
284,1.8673956
285,0.68944144
286,1.4049779
287,0.35148984
288,1.3917725
289,0.4840264
290,0.8134957
291,0.33378193
292,0.5998157
293,1.3099077
294,0.27941006
295,1.3165832
296,0.13014983
297,1.386864
298,0.3272247
299,1.3634
300,2.0558102
301,1.3611689
302,1.4610901
303,0.91214293
304,1.4529383
305,0.65414846
306,1.4663057
307,0.89571005
308,1.5958142
309,1.1442329
310,2.0109859
311,0.35980698
312,2.189689
313,0.42511505
314,0.17975585
315,1.1403824
316,0.33901015
317,1.3462062
318,1.2509506
319,0.37964705
320,2.0575588
321,0.47284117
322,1.8943852
323,0.05003272
324,1.5644195
325,1.5093656
326,1.4797932
327,1.4830259
328,2.0255218
329,2.086543
330,2.0106184
331,0.45774055
332,0.67262805
333,2.0305688
334,0.8562994
335,1.522791
336,0.2541713
337,1.9447929
338,1.4526143
339,2.167719
340,1.5216566
341,1.5044272
342,1.5685928
343,0.8151556
344,1.8361344
345,0.6697395
346,0.7146162
347,0.608197
348,1.1556205
349,0.132491
350,1.1313794
351,1.2338785
352,1.2978528
353,2.0330644
354,1.3519307
355,1.3318859
356,0.5920312
357,0.6556676
358,0.57311046
359,0.17741476
360,0.13156895
361,1.4152645
362,0.51664454
363,1.4745775
364,1.0456332
365,1.4664258
366,1.1410149
367,1.6066095
368,1.178829
369,2.2042248
370,1.3336474
371,1.3094398
372,0.22741657
373,0.66489905
374,1.4240428
375,0.729956
376,1.4078778
377,0.9578343
378,1.9952852
379,0.41505435
380,0.79155356
381,0.48371604
382,0.24038562
383,0.2966975
384,1.1606975
385,1.9985512
386,1.436418
387,1.5538228
388,1.6904383
389,1.97277
390,2.1153536
391,1.2924321
392,0.7818153
393,0.98087955
394,0.53740984
395,0.35647577
396,0.74471426
397,1.1852927
398,1.078823
399,0.9664869
400,0.78220105
401,0.36359438
402,0.45067284
403,1.0812917
404,1.1417755
405,1.1307118
406,1.3440778
407,1.3602308
408,1.1557144
409,0.9031555
410,0.5821893
411,-0.2163144
412,-0.10806057
413,0.36635643
414,0.41183123
415,1.0396588
416,0.32833838
417,2.069832
418,1.5498451
419,1.5492738
420,1.6939251
421,1.6516244
422,2.1511407
423,2.2836263
424,1.4429808
425,0.56689423
426,1.3139362
427,1.5018576
428,1.4873147
429,1.4559542
430,0.7531889
431,0.60077643
432,0.61819875
433,0.5042235
434,0.41316405
435,0.8055056
436,1.1850207
437,1.1757542
438,1.4258044
439,1.4169807
440,0.6096286
441,0.5294592
442,0.115574755
443,0.052639514
444,2.0865064
445,1.5863506
446,2.3060064
447,2.479651
448,2.4818852
449,1.7721424
450,0.894793
451,0.6718629
452,0.0775605
453,1.5070989
454,2.127336
455,1.5593288
456,1.546598
457,1.4353669
458,1.5863022
459,2.2085288
460,0.64209735
461,2.36163
462,0.6938391
463,0.45613435
464,0.41572466
465,0.18197879
466,0.07269137
467,1.6358223
468,2.4149196
469,0.80047077
470,0.38444698
471,0.3386068
472,2.1311827
473,1.7615187
474,2.1908045
475,2.439098
476,2.3480265
477,1.5761843
478,0.24385157
479,0.19737308
480,1.5995525
481,2.2491732
482,1.6728574
483,1.6037325
484,1.6382396
485,1.7709111
486,2.2001965
487,2.4411929
488,0.70268357
489,0.38837653
490,1.4422754
491,1.4702457
492,1.4643652
493,1.2464241
494,0.7889546
495,0.94170946
496,1.0989944
497,1.1209966
498,0.3783753
499,0.36842933
500,0.36863384
501,0.41339922
502,0.9421915
503,0.9686685
504,1.0007372
505,1.0542334
506,1.339536
507,0.8592387
508,0.48964295
509,0.39243573
510,0.42183742
511,0.33293912
512,0.38813397
513,1.0064149
514,1.2566617
515,1.2803234
516,1.309798
517,1.2646809
518,0.5410082
519,0.3296671
520,0.5629606
521,0.34057063
522,0.052995656
523,1.4590626
524,1.406266
525,1.9150728
526,2.0557623
527,0.58733314
528,0.85990494
529,0.21437818
530,0.552781
531,2.197972
532,1.4795076
533,1.4980836
534,1.6540362
535,1.6683655
536,2.2833247
537,1.4179686
538,0.7620423
539,0.2725323
540,1.2341381
541,1.4411718
542,1.5215677
543,2.0170078
544,1.3178831
545,1.9429417
546,1.5694183
547,1.5720277
548,2.031546
549,0.7331934
550,0.7573937
551,1.0485734
552,0.3931935
553,1.265672
554,1.151237
555,1.3311093
556,0.60472125
557,0.5409396
558,0.4307539
559,0.35962975
560,0.3054561
561,0.56052583
562,1.064053
563,1.1690559
564,1.1227897
565,1.3901252
566,0.43707177
567,2.103645
568,1.6231188
569,2.3165326
570,1.5822269
571,0.6389829
572,0.50999033
573,0.6522041
574,0.14146727
575,0.37957326
576,0.30317783
577,1.4407448
578,1.3397751
579,1.4416329
580,1.3786383
581,2.1552482
582,0.38322294
583,1.8926371
584,1.3966278
585,1.3981924
586,1.5473474
587,0.6479386
588,0.7129955
589,0.8714519
590,0.92228204
591,0.38566932
592,0.45232445
593,1.3983759
594,0.2468635
595,1.8509526
596,1.5962559
597,0.72000843
598,0.73733795
599,0.32261294
600,0.29596856
601,0.39199722
602,0.9917015
603,0.92400885
604,1.2919344
605,1.2206897
606,1.2623956
607,1.3062739
608,0.90503347
609,0.7388096
610,0.09177186
611,0.074428916
612,0.25819692
613,0.25585243
614,0.36385965
615,0.07362166
616,0.036674555
617,-0.106288485
618,1.9976557
619,1.8126993
620,1.4010475
621,1.3018246
622,1.4046607
623,1.3918107
624,1.5236453
625,2.2202423
626,2.244962
627,1.5163631
628,0.5188372
629,1.5096146
630,2.166929
631,3.556602
632,4.1479454
633,4.1647587
634,3.7193804
635,3.7432246
636,3.4689617
637,3.3611717
638,2.067516
639,2.0853724
640,2.5516474
641,3.0674179
642,3.6304135
643,4.491203
644,4.05787
645,3.3867073
646,3.1382031
647,4.033134
648,4.2430687
649,4.4776773
650,1.4420671
651,4.688884
652,4.633656
653,4.1881313
654,5.38823
655,2.8241591
656,1.6555071
657,1.0875536
658,3.6258698
659,4.572872
660,4.223599
661,5.201465
662,3.9527354
663,3.5177763
664,5.095159
665,3.782914
666,1.3678042
667,3.8952453
668,4.5996275
669,4.5447416
670,3.6426528
671,4.576885
672,3.887825
673,4.0839424
674,4.2502537
675,4.6353426
676,4.041095
677,3.6108944
678,1.3588878
679,3.4682279
680,1.7250489
681,4.432721
682,4.413171
683,5.1755295
684,3.9573698
685,5.1719337
686,4.4051533
687,3.5824583
688,4.9378653
689,3.0795028
690,5.148316
691,2.6071527
692,4.679589
693,4.3564954
694,4.095405
695,3.8430998
696,3.3183212
697,3.7607012
698,2.4811964
699,3.983248
700,3.9847424
701,4.6872563
702,3.9847424
703,3.4184208
704,4.0741367
705,2.7923582
706,4.233606
707,2.3739603
708,4.42469
709,1.841937
710,3.6443913
711,1.4926145
712,3.3635802
713,1.6962775
714,3.6309917
715,2.1481383
716,4.029346
717,2.8417087
718,3.4711046
719,3.1651237
720,3.069062
721,3.7705655
722,2.2944725
723,3.8367546
724,1.6289194
725,3.8012938
726,1.0392401
727,3.932413
728,4.0981693
729,3.8120449
730,3.9418123
731,3.221304
732,4.1788883
733,1.9648496
734,4.3862257
735,1.4091668
736,4.7025943
737,1.4264976
738,3.6101825
739,3.7576003
740,1.2841045
741,3.9000971
742,1.5516376
743,3.8585289
744,4.5246954
745,3.9253132
746,3.8707485
747,4.0370317
748,4.029502
749,4.2002935
750,4.029502
751,3.6980557
752,4.02618
753,2.99696
754,4.8586473
755,1.6464846
756,3.569641
757,0.7521749
758,3.9850154
759,1.7830769
760,4.600566
761,3.3105083
762,4.3598294
763,4.282535
764,3.1063716
765,4.320171
766,2.5271416
767,3.7832727
768,1.1387647
769,4.4047666
770,0.90004706
771,4.948784
772,1.8346839
773,2.31553
774,4.417498
775,1.6266884
776,3.8526907
777,0.8854909
778,3.8731387
779,4.4003997
780,5.0934563
781,3.8766828
782,4.0450454
783,3.8964794
784,3.5260715
785,2.8288677
786,2.901359
787,4.5670214
788,2.248034
789,3.8956857
790,1.6183733
791,4.0872793
792,1.23966
793,4.0606217
794,0.9891521
795,4.7882104
796,1.3882692
797,5.2262664
798,4.5615406
799,3.3952193
800,4.0960436
801,2.9908555
802,4.1171703
803,1.378337
804,4.0825973
805,4.4785542
806,5.2220683
807,3.9244037
808,3.652626
809,4.0902286
810,1.1818192
811,2.3702102
812,1.4302619
813,1.673182
814,2.0887134
815,1.2776532
816,4.4465485
817,3.250808
818,4.0497594
819,4.4468646
820,4.0464373
821,4.3719735
822,4.2110124
823,3.789908
824,4.567027
825,4.0660696
826,3.993059
827,4.0598726
828,3.5245416
829,3.8930898
830,1.2241691
831,3.3623803
832,1.4114759
833,3.0253239
834,4.3167257
835,3.5722046
836,4.0013494
837,3.8216422
838,4.9247413
839,3.9661188
840,4.9240727
841,3.9661188
842,3.5324802
843,4.0350432
844,3.0896163
845,4.2832494
846,3.4857087
847,3.9461353
848,4.131126
849,3.341886
850,4.1362786
851,3.2607818
852,2.467207
853,1.4112554
854,1.5593144
855,1.5012445
856,1.9193131
857,3.9236982
858,3.4490166
859,4.3070426
860,3.8623166
861,2.98345
862,4.059322
863,2.7649019
864,3.124137
865,0.71478367
866,2.8155937
867,1.9032686
868,3.7661166
869,3.4238908
870,3.2225218
871,4.0216618
872,2.8006148
873,5.192093
874,1.1460992
875,3.3084242
876,0.8061702
877,1.0845487
878,1.1896261
879,4.4189982
880,4.355713
881,3.866892
882,3.7162044
883,0.8430159
884,4.615585
885,3.9903529
886,5.088623
887,3.9933724
888,3.249121
889,4.161891
890,2.0225232
891,1.2666502
892,1.2983782
893,1.884336
894,1.2144613
895,4.007581
896,3.3915248
897,4.007581
898,4.063944
899,4.1764264
900,5.1885576
901,5.143624
902,3.9434705
903,5.117183
904,2.2985077
905,3.4229877
906,1.3411955
907,1.2591974
908,1.9200872
909,1.1988078
910,4.439544
911,1.8736298
912,3.7528784
913,3.3161185
914,3.6964648
915,4.5257635
916,3.9510608
917,4.3746834
918,3.927726
919,4.0584316
920,5.149231
921,4.0584316
922,4.5549326
923,4.720504
924,3.8780227
925,4.9853015
926,3.4385707
927,2.3072429
928,3.3473132
929,1.5242742
930,1.360365
931,1.4030803
932,4.0598726
933,1.8693037
934,3.4536378
935,2.4267502
936,2.7836215
937,3.9980638
938,1.7348492
939,3.9626033
940,1.6476796
941,4.0294566
942,1.9013377
943,4.1531453
944,2.340318
945,4.1862874
946,2.9674466
947,3.268822
948,4.164181
949,2.3388972
950,4.3250856
951,1.0485193
952,4.328641
953,2.5198853
954,3.2263563
955,2.967852
956,2.9805715
957,3.9498734
958,2.8096335
959,4.2682004
960,2.5507545
961,4.077329
962,1.9889289
963,3.6806726
964,1.5621752
965,2.599176
966,2.5633101
967,2.1072164
968,3.0012407
969,1.1224922
970,3.801827
971,0.434931
972,3.9652665
973,1.0902548
974,4.3008213
975,3.3694508
976,3.7508414
977,4.4942317
978,3.1410618
979,3.7696433
980,2.3525317
981,3.9708464
982,1.0580411
983,3.9936304
984,4.0062766
985,4.7240725
986,3.8069458
987,5.1660256
988,3.998878
989,4.0216618
990,4.0098696
991,4.173896
992,4.7501054
993,5.2244916
994,4.562522
995,3.8762972
996,2.9472349
997,0.81328017
998,1.8736422
999,3.9152408
1000,5.0457907
1001,4.4823833
1002,3.7904947
1003,3.1652937
1004,1.2330627
1005,0.8744536
1006,1.1703538
1007,1.8725505
1008,3.3264372
1009,4.453523
1010,3.7590935
1011,4.013689
1012,4.7229834
1013,5.1002226
1014,4.532044
1015,3.406027
1016,1.388414
1017,3.34725
1018,3.8363206
1019,3.7799063
1020,4.0345016
1021,4.5490046
1022,3.8624396
1023,2.365752
1024,1.702626
1025,1.354255
1026,3.8155465
1027,4.2322645
1028,4.9222865
1029,4.5611463
1030,3.3699257
1031,1.3211062
1032,3.601208
1033,4.284215
1034,3.259022
1035,1.2150528
1036,1.4444712
1037,3.7920556
1038,3.8846061
1039,3.9513202
1040,4.0614114
1041,0.6866962
1042,0.6230453
1043,3.963512
1044,5.1934257
1045,2.5221949
1046,1.890319
1047,1.6430668
1048,4.5037584
1049,3.8657243
1050,4.1647587
1051,4.207734
1052,5.172658
1053,1.8984306
1054,3.2509227
1055,3.8798509
1056,3.9971936
1057,4.416607
1058,3.6620674
1059,3.621652
1060,3.4669044
1061,2.5083666
1062,1.9548514
1063,1.8198812
1064,1.8681567
1065,2.3304038
1066,2.8381114
1067,3.9126425
1068,4.047906
1069,4.1026454
1070,4.4863687
1071,4.4546175
1072,4.0155516
1073,3.6902213
1074,3.6134772
1075,1.2659217
1076,2.162082
1077,3.650289
1078,4.1423373
1079,4.1881313
1080,5.029561
1081,5.355831
1082,4.078961
1083,3.4059677
1084,2.2117805
1085,2.1679673
1086,4.03623
1087,4.0956993
1088,5.1636076
1089,4.5646696
1090,5.11253
1091,3.3431914
1092,1.9245163
1093,1.491537
1094,3.4744608
1095,4.5249968
1096,3.9999392
1097,3.697349
1098,3.8717937
1099,4.0183573
1100,5.181261
1101,1.8843145
1102,3.489751
1103,3.9817739
1104,4.8246937
1105,5.217677
1106,3.127507
1107,2.4864147
1108,1.8601712
1109,3.9320412
1110,3.8151941
1111,4.0286326
1112,4.0497594
1113,4.7854524
1114,1.7468385
1115,1.35114
1116,1.8576142
1117,3.1175544
1118,3.9961314
1119,3.983248
1120,4.1702
1121,4.5789204
1122,3.9191122
1123,1.4127929
1124,3.8012938
1125,3.8152635
1126,4.130209
1127,3.2457287
1128,3.2112381
1129,2.9744666
1130,2.7459457
1131,2.5338335
1132,2.9712024
1133,4.2075114
1134,2.3418963
1135,1.0597368
1136,0.67084235
1137,1.0518777
1138,3.7783337
1139,3.6085052
1140,3.7832727
1141,3.647006
1142,3.8008423
1143,4.933337
1144,4.268661
1145,3.6386974
1146,1.8804035
1147,3.3392396
1148,3.8983855
1149,3.8964794
1150,3.893157
1151,4.046992
1152,5.0535116
1153,4.5002933
1154,3.874322
1155,3.43487
1156,0.95042956
1157,0.87110895
1158,1.9456362
1159,4.582787
1160,3.8258877
1161,4.063944
1162,4.2264476
1163,4.620379
1164,3.5040185
1165,1.0696841
1166,1.0213519
1167,3.3659759
1168,3.927726
1169,4.743126
1170,5.1231112
1171,2.9361815
1172,1.1901054
1173,1.8986353
1174,3.8723059
1175,4.0690584
1176,4.2348843
1177,4.7621326
1178,5.0175505
1179,4.9390483
1180,4.5823054
1181,2.6107829
1182,2.0617156
1183,3.2507555
1184,4.0015798
1185,1.9273024
1186,3.4900968
1187,3.927486
1188,3.9899209
1189,4.105463
1190,4.141668
1191,1.6089972
1192,0.7428
1193,1.1450999
1194,4.5583787
1195,4.535562
1196,2.3848584
1197,1.5984346
1198,0.78184247
1199,1.21699
1200,3.3209958
1201,4.435548
1202,3.7079437
1203,3.882597
1204,3.882597
1205,3.9013722
1206,4.0653973
1207,4.63332
1208,5.083648
1209,3.3510427
1210,2.725496
1211,1.8753757
1212,4.4369736
1213,3.815508
1214,3.9903529
1215,5.1290884
1216,3.845479
1217,3.3147695
1218,2.909437
1219,2.291879
1220,1.0372851
1221,0.989209
1222,4.4743357
1223,4.457786
1224,4.0106006
1225,4.737519
1226,3.3317301
1227,2.9263976
1228,3.8904254
1229,4.0646286
1230,4.0664387
1231,3.8622756
1232,3.4611833
1233,3.0005715
1234,2.190816
1235,3.0674686
1236,3.274588
1237,3.8581657
1238,3.9626033
1239,4.2874784
1240,3.942704
1241,3.3115666
1242,2.9479294
1243,1.7689022
1244,1.0981079
1245,1.881402
1246,3.48217
1247,3.8808184
1248,4.241935
1249,3.0153017
1250,0.4509683
1251,1.8741424
1252,4.5170484
1253,3.9936304
1254,3.9849472
1255,4.1593637
1256,4.530521
1257,3.421966
1258,1.9813852
1259,1.6738787
1260,3.9175005
1261,4.210726
1262,4.288701
1263,4.3469715
1264,4.711912
1265,4.004513
1266,2.3111534
1267,2.0982387
1268,1.962068
1269,4.0093207
1270,4.2825036
1271,4.433927
1272,3.4287868
1273,2.2822142
1274,1.8443177
1275,2.82837
1276,4.307319
1277,4.319977
1278,4.359318
1279,3.7483392
1280,3.293836
1281,1.7779201
1282,4.2939377
1283,4.390732
1284,4.70262
1285,5.6632094
1286,3.9430869
1287,3.6412666
1288,1.8697786
1289,4.08951
1290,4.2201715
1291,3.8974607
1292,2.6289427
1293,1.259564
1294,1.8231555
1295,2.5136807
1296,4.437698
1297,4.444503
1298,5.167583
1299,4.1242533
1300,4.1647797
1301,3.7809825
1302,1.5951091
1303,2.5145974
1304,4.147786
1305,5.343057
1306,4.1436825
1307,4.4386144
1308,4.4454193
1309,5.1684995
1310,5.64206
1311,4.8761215
1312,4.30865
1313,1.6497769
1314,5.055513
1315,4.132289
1316,4.1023383
1317,3.9594598
1318,3.437173
1319,3.3587668
1320,2.7987719
1321,2.2325094
1322,2.0674682
1323,2.0006647
1324,3.46985
1325,4.2881064
1326,4.8515034
1327,4.491192
1328,4.0519032
1329,3.913181
1330,3.4952412
1331,3.3047488
1332,2.2134097
1333,2.0188608
1334,1.8027142
1335,2.7718875
1336,2.4709504
1337,1.6372002
1338,1.0502561
1339,4.335283
1340,4.44206
1341,4.4528255
1342,5.6408105
1343,3.7694945
1344,3.2928913
1345,2.6897032
1346,1.3904523
1347,1.2102371
1348,1.8278733
1349,5.3639665
1350,5.3708487
1351,4.4540267
1352,4.46152
1353,4.7304854
1354,5.6643205
1355,4.8521953
1356,4.037446
1357,3.5510018
1358,1.4352541
1359,1.8343323
1360,5.3649035
1361,4.3839493
1362,4.171474
1363,4.400823
1364,4.747803
1365,5.5755806
1366,4.0451407
1367,2.3133686
1368,1.8247106
1369,1.5358725
1370,2.4892573
1371,4.1229734
1372,5.3113623
1373,4.320665
1374,4.343693
1375,4.6202655
1376,5.4740148
1377,3.7844343
1378,2.8318415
1379,2.3692567
1380,2.3804119
1381,4.318333
1382,4.276697
1383,4.911273
1384,5.0571074
1385,4.4938154
1386,3.7087812
1387,3.692023
1388,3.1246777
1389,1.7907654
1390,2.4483607
1391,3.783127
1392,4.0179977
1393,4.137121
1394,3.7378063
1395,3.548859
1396,3.4432566
1397,2.4876308
1398,1.8129523
1399,1.6431943
1400,1.7484245
1401,3.4044197
1402,3.9251049
1403,4.038746
1404,3.9743369
1405,1.4037334
1406,1.407726
1407,3.8627954
1408,3.8969102
1409,4.718076
1410,3.4982364
1411,2.1578186
1412,1.6979375
1413,1.000821
1414,3.8820906
1415,4.8240156
1416,5.003713
1417,3.938711
1418,4.046777
1419,4.0174003
1420,4.2603707
1421,3.9193983
1422,3.3538623
1423,5.040912
1424,4.0413547
1425,4.2066727
1426,4.2630305
1427,5.4226484
1428,4.6742187
1429,1.6898224
1430,4.879611
1431,4.1418033
1432,4.251043
1433,5.326336
1434,3.8126495
1435,2.0945542
1436,3.3591247
1437,4.6896772
1438,4.1959124
1439,4.7927127
1440,5.057375
1441,4.603384
1442,3.9107904
1443,3.5084708
1444,2.5904408
1445,2.4200857
1446,2.092009
1447,3.3539145
1448,3.62439
1449,3.919343
1450,4.065679
1451,4.065679
1452,4.3510222
1453,4.40498
1454,3.4564328
1455,3.2500732
1456,2.9773695
1457,2.600213
1458,2.0033286
1459,1.5163578
1460,1.3792133
1461,1.3581996
1462,1.8613281
1463,4.1068306
1464,4.27535
1465,3.183721
1466,2.1339877
1467,0.62626725
1468,2.1925542
1469,4.054606
1470,3.7565649
1471,3.9231277
1472,5.119462
1473,4.3894825
1474,3.6638815
1475,2.9214792
1476,1.5458602
1477,1.9046416
1478,0.72804964
1479,2.4248486
1480,1.3973883
1481,4.9616265
1482,2.2853773
1483,4.981516
1484,4.206133
1485,5.0517297
1486,4.0732017
1487,4.1784983
1488,4.087965
1489,3.9153912
1490,4.744036
1491,3.5733712
1492,3.345706
1493,3.0454695
1494,2.7889376
1495,3.4200623
1496,1.9649433
1497,3.772427
1498,1.1155918
1499,4.2825036
1500,0.811412
1501,4.7773137
1502,5.123514
1503,4.8013487
1504,4.199154
1505,3.8796384
1506,4.2342925
1507,3.9073355
1508,4.5113406
1509,3.663525
1510,3.6344552
1511,2.8955715
1512,3.5152602
1513,2.1001804
1514,3.0183127
1515,4.319977
1516,0.8879983
1517,4.476472
1518,4.06739
1519,4.733683
1520,5.2796955
1521,3.8995166
1522,4.6258016
1523,3.7049613
1524,3.9221
1525,2.5717318
1526,3.4673712
1527,1.094436
1528,2.9529
1529,2.5229938
1530,1.0757892
1531,4.140578
1532,1.3649138
1533,5.4061913
1534,2.2846978
1535,4.14039
1536,4.810895
1537,1.1806906
1538,4.2597384
1539,1.7759694
1540,4.2918625
1541,5.2561145
1542,4.6452336
1543,5.2629967
1544,3.1060293
1545,4.3426557
1546,2.7035584
1547,4.0690675
1548,2.6636438
1549,4.21327
1550,1.6773747
1551,4.992156
1552,3.9505985
1553,3.472924
1554,4.3090596
1555,5.3352585
1556,3.576715
1557,5.3421407
1558,3.2696118
1559,4.3053083
1560,3.3221264
1561,1.8839473
1562,3.0282602
1563,4.356158
1564,1.54611
1565,4.4313445
1566,1.8848541
1567,4.1681213
1568,4.522722
1569,3.8347275
1570,4.022981
1571,2.5324016
1572,3.1791408
1573,1.9482363
1574,2.1973577
1575,1.9405744
1576,0.79120946
1577,4.023919
1578,5.1890345
1579,4.469486
1580,4.2724605
1581,4.753981
1582,4.190799
1583,5.118064
1584,4.205725
1585,5.4135804
1586,5.4525104
1587,4.256835
1588,5.3715034
1589,2.633439
1590,4.676629
1591,3.0952573
1592,3.9123921
1593,4.3394
1594,3.0474372
1595,4.3394
1596,3.6297972
1597,4.7870393
1598,5.0219154
1599,4.868788
1600,4.162529
1601,3.8559828
1602,3.852985
1603,2.7669163
1604,3.993481
1605,3.1731434
1606,4.0327773
1607,4.7867975
1608,4.0255075
1609,4.8515477
1610,4.31347
1611,4.652308
1612,5.2741923
1613,3.8438447
1614,4.5446177
1615,3.6868494
1616,3.8125768
1617,3.588592
1618,3.6603918
1619,3.111151
1620,5.047814
1621,1.798224
1622,4.125228
1623,5.7341704
1624,4.8275685
1625,4.9218373
1626,3.4355845
1627,4.2882714
1628,1.3329887
1629,1.9116187
1630,2.3258948
1631,2.5268588
1632,4.1405535
1633,4.1755776
1634,4.189291
1635,4.4451437
1636,4.2125096
1637,5.217975
1638,5.2778416
1639,2.0277615
1640,3.9105906
1641,2.527796
1642,3.4558618
1643,4.2419195
1644,2.9645135
1645,3.6473446
1646,1.2174847
1647,5.3173075
1648,3.566886
1649,4.3274765
1650,4.2397885
1651,4.405028
1652,5.017826
1653,3.810687
1654,3.884264
1655,3.4123142
1656,3.5695481
1657,1.8063351
1658,1.8856349
1659,1.5003508
1660,1.4334676
1661,1.809839
1662,2.3882556
1663,5.0228996
1664,3.9799228
1665,5.041852
1666,4.208483
1667,4.529953
1668,4.5165005
1669,3.4475722
1670,4.282781
1671,3.0954301
1672,2.937573
1673,3.0936906
1674,1.2468415
1675,3.5068412
1676,1.1143578
1677,4.098016
1678,4.1657424
1679,4.098016
1680,4.6100774
1681,4.535637
1682,4.574864
1683,4.5173397
1684,4.2887397
1685,4.4710426
1686,3.9733627
1687,1.5524014
1688,0.9305352
1689,2.7476676
1690,0.45454425
1691,3.3269503
1692,1.4468921
1693,4.097535
1694,2.4071295
1695,3.0504565
1696,4.108329
1697,2.6037307
1698,4.2222137
1699,0.77176607
1700,5.493409
1701,4.831382
1702,4.695738
