Id,log_bike_count
160,1.9953511
161,0.41791272
162,1.3310003
163,0.25546604
164,0.7347164
165,0.18744004
166,0.32358715
167,0.35411224
168,1.4946214
169,1.6403781
170,1.5000731
171,2.1023545
172,1.4838063
173,2.3215492
174,2.3310084
175,1.0315838
176,0.85450935
177,0.8575845
178,0.74460894
179,0.91059744
180,0.8765275
181,1.0167681
182,0.98018616
183,0.17265351
184,0.24777706
185,0.34259412
186,0.18427482
187,1.0225958
188,0.22071008
189,1.2576418
190,2.0007124
191,1.2018756
192,1.6101897
193,1.246292
194,1.4798435
195,1.3658526
196,2.3427787
197,0.9580671
198,2.2448013
199,0.7589122
200,0.7930667
201,0.6706363
202,0.8109167
203,0.7327631
204,0.189705
205,0.91741854
206,0.4559758
207,0.062723726
208,0.25965846
209,0.45021796
210,1.5198113
211,0.51120204
212,1.5525292
213,0.9969591
214,1.5294651
215,0.72728235
216,1.7277772
217,0.13677372
218,2.3845522
219,1.678924
220,1.3070128
221,1.303316
222,0.7736482
223,1.4232794
224,0.4879538
225,2.1581671
226,0.8798696
227,2.0917215
228,0.9528639
229,0.080755815
230,1.075497
231,0.106476255
232,1.363636
233,0.30039474
234,1.2634006
235,0.6107626
236,0.53177345
237,1.9270406
238,0.44003522
239,1.3355035
240,1.0384119
241,1.3290558
242,1.0604372
243,0.7084083
244,0.9762377
245,0.5687322
246,1.035663
247,0.28477636
248,0.9081916
249,0.08401928
250,0.5470913
251,1.1684276
252,0.36371517
253,1.8910567
254,0.21069086
255,2.1595519
256,0.06559061
257,0.40715364
258,0.2515912
259,2.124958
260,0.22096601
261,1.5081332
262,1.2430856
263,1.5293362
264,1.9281386
265,1.5185211
266,1.503734
267,0.6706196
268,1.3476958
269,0.72539717
270,1.394378
271,0.9452839
272,1.4384011
273,0.37864062
274,2.316902
275,0.27181214
276,0.78798753
277,1.2405658
278,0.074020155
279,1.9623401
280,0.1222159
281,1.6041352
282,1.4235191
283,2.1681192
284,2.0525477
285,0.6473813
286,1.5426255
287,0.34316957
288,1.5315833
289,0.57150793
290,0.77176523
291,0.3175243
292,0.7822069
293,1.3581843
294,0.40145078
295,1.4128848
296,0.1976066
297,1.2522707
298,0.26867285
299,1.3236703
300,2.0570912
301,1.3862408
302,1.4654961
303,0.9489475
304,1.4709477
305,0.64175814
306,1.4546809
307,0.7493678
308,1.6737204
309,1.1010916
310,2.2463038
311,0.4702409
312,2.3631513
313,0.5312017
314,0.14935583
315,1.0372669
316,0.20448256
317,1.1392424
318,1.276277
319,0.40979552
320,2.0771866
321,0.65316826
322,2.0292864
323,0.040763058
324,1.5114347
325,1.467526
326,1.4973106
327,1.4697546
328,2.1877277
329,2.2744832
330,2.3017309
331,0.83895975
332,0.6712747
333,2.155104
334,0.8186324
335,1.6898696
336,0.19825661
337,2.2575183
338,1.5127457
339,2.3766289
340,1.5566505
341,1.3615102
342,1.552408
343,0.81985074
344,2.3055089
345,0.6926244
346,0.77828234
347,0.7319973
348,1.2786953
349,0.16731061
350,1.2500836
351,1.1895096
352,1.2842433
353,2.2869792
354,1.3142415
355,1.3185136
356,0.7179699
357,0.695149
358,0.59649277
359,0.14499094
360,0.35863617
361,1.485597
362,0.46134794
363,1.5081258
364,0.8420626
365,1.5135775
366,0.94240195
367,1.6218778
368,0.9271909
369,2.3776367
370,0.99904835
371,1.3324844
372,0.5385117
373,0.7919621
374,1.4095312
375,0.738923
376,1.4628494
377,0.9112093
378,2.296821
379,0.40109453
380,0.55139893
381,0.3752427
382,0.8093143
383,0.27461988
384,1.3374199
385,2.0102124
386,1.5831035
387,1.5621022
388,1.7465075
389,2.2157385
390,2.3929615
391,1.4621367
392,0.84058523
393,0.8094747
394,0.46766615
395,0.26921746
396,0.89525497
397,1.4140066
398,1.4498796
399,0.8066327
400,0.79931355
401,0.54855436
402,0.4173511
403,0.9723336
404,0.9796918
405,0.9344509
406,1.1953479
407,1.2680836
408,1.1663146
409,1.0701398
410,0.5792211
411,-0.045513827
412,-0.008043234
413,0.33003867
414,0.26046556
415,1.2066544
416,0.32899502
417,2.0274668
418,1.6262032
419,1.5704238
420,1.6226398
421,1.3358741
422,1.9935794
423,2.2353609
424,1.4689828
425,0.4507533
426,1.2151009
427,1.3960234
428,1.3720664
429,1.4436219
430,0.6972541
431,0.81224984
432,0.4397086
433,0.579255
434,0.318023
435,0.81593835
436,1.0787334
437,1.1853606
438,1.483822
439,1.4027538
440,0.72869366
441,0.44125172
442,0.38903332
443,0.1473853
444,1.8723496
445,1.4078908
446,2.3580532
447,2.4579046
448,2.351969
449,1.5981076
450,0.71510303
451,0.7567994
452,0.2340313
453,1.2618828
454,2.1471448
455,1.4194527
456,1.4056598
457,1.4752117
458,1.635156
459,2.1508687
460,0.62142795
461,2.0532598
462,0.59216446
463,0.57609177
464,0.520907
465,0.25826728
466,0.18891034
467,1.5577669
468,2.4204338
469,0.743963
470,0.45458087
471,0.26699784
472,1.561555
473,1.7703112
474,2.1292498
475,2.2871346
476,2.3341532
477,1.331808
478,0.39499354
479,0.41536036
480,1.1927736
481,2.1506758
482,1.6319394
483,1.645001
484,1.6341859
485,1.7479782
486,2.3152869
487,2.4500167
488,0.5221098
489,0.38945118
490,1.5574586
491,1.6090611
492,1.5994772
493,1.6421248
494,0.7529112
495,0.92514986
496,1.073296
497,1.240676
498,0.4949017
499,0.12657247
500,0.11959414
501,-0.036406975
502,0.47798836
503,0.4401605
504,0.5323778
505,0.5727811
506,0.93693215
507,0.80097765
508,0.339032
509,0.2606605
510,0.37075043
511,0.6017128
512,0.26205373
513,1.1329123
514,1.2690382
515,1.4524043
516,1.4546329
517,1.6118206
518,1.0017681
519,0.7133348
520,0.6076581
521,0.53204226
522,0.268374
523,1.1005796
524,1.0322567
525,1.9042917
526,1.9043484
527,0.76420903
528,0.7636509
529,0.19686574
530,0.26764774
531,2.0525007
532,1.5332986
533,1.4435551
534,1.496321
535,1.6699697
536,2.2827308
537,1.3712621
538,0.7269093
539,0.33862695
540,1.3841796
541,1.5347879
542,1.6675744
543,2.2362406
544,1.3347261
545,2.0041645
546,1.5337076
547,1.5391593
548,2.1912959
549,0.77941424
550,0.69999486
551,1.0911458
552,0.51037544
553,1.3057501
554,1.2520378
555,1.3351911
556,0.67827773
557,0.51093173
558,0.3813097
559,0.28075764
560,0.26651728
561,0.52353835
562,0.91706765
563,1.0676974
564,1.0756484
565,1.2165426
566,0.5153164
567,2.009121
568,1.643216
569,2.3685703
570,1.3081418
571,0.62577426
572,0.6164063
573,0.76023203
574,0.23986827
575,0.38038394
576,0.29137835
577,1.5834211
578,1.4499071
579,1.4647865
580,1.5480772
581,2.280189
582,0.3690516
583,1.998749
584,1.622809
585,1.5101016
586,1.5124642
587,0.8067189
588,0.7518463
589,0.9028925
590,1.0173085
591,0.34974664
592,0.37470245
593,1.5934339
594,0.118319854
595,1.8841712
596,1.5636468
597,0.87349004
598,0.96969754
599,0.13961947
600,0.2574549
601,0.34835654
602,1.018045
603,1.1280963
604,1.3159285
605,1.2684301
606,1.2738818
607,1.5226535
608,1.123361
609,0.7634533
610,0.09087856
611,0.18439497
612,0.270549
613,0.12544745
614,0.44875696
615,0.23047067
616,0.26844025
617,-0.10154388
618,2.0318139
619,1.9741758
620,1.5033191
621,1.3582746
622,1.4606208
623,1.4362975
624,1.672515
625,2.3740642
626,2.3673637
627,1.3499753
628,0.71682614
629,1.3959681
630,2.113843
631,3.8241956
632,4.264784
633,4.0093675
634,3.6508753
635,3.6147861
636,3.3446681
637,2.9206548
638,1.7878894
639,1.9798759
640,2.6621614
641,3.256573
642,3.7144518
643,4.390886
644,4.094571
645,3.2770529
646,3.2456117
647,4.1092916
648,4.314756
649,4.5364604
650,1.4092162
651,4.816256
652,4.7340956
653,4.2741184
654,5.4699326
655,3.2888258
656,1.7025337
657,0.94076216
658,3.7465055
659,4.652176
660,4.1566677
661,5.2175655
662,3.9437485
663,3.459413
664,5.1393957
665,4.0085754
666,1.3704544
667,4.2512774
668,4.9302845
669,4.778744
670,3.7343714
671,4.1600165
672,3.8696265
673,4.0669384
674,4.1141963
675,4.706488
676,4.0488224
677,3.462737
678,1.3140378
679,3.7618074
680,1.555354
681,4.6861224
682,4.6683164
683,5.3880215
684,4.1324644
685,5.344669
686,4.127243
687,3.7229736
688,4.736793
689,3.3305693
690,5.026375
691,2.8226583
692,4.631058
693,4.651132
694,4.1227236
695,4.1539426
696,3.166132
697,4.0435433
698,2.08731
699,4.2471294
700,4.074797
701,4.760988
702,4.074797
703,3.3493176
704,4.1301727
705,2.538033
706,4.286546
707,2.2080684
708,4.447887
709,1.7269745
710,3.813537
711,1.6273383
712,3.3672707
713,1.7708728
714,3.7142515
715,2.5327322
716,4.1092916
717,3.1396477
718,3.4148993
719,3.3058536
720,3.0601995
721,3.7845151
722,2.4042919
723,3.97938
724,1.6691626
725,3.8308225
726,1.1216648
727,3.8791447
728,4.026805
729,3.5919104
730,3.9161153
731,3.1988475
732,4.267515
733,1.5478581
734,4.4091763
735,1.2314178
736,4.7986426
737,1.1034337
738,3.7176986
739,3.0999198
740,1.28139
741,3.3622222
742,1.3075501
743,3.4453719
744,4.526848
745,3.4341018
746,3.6600645
747,3.8180144
748,3.9562538
749,4.0131454
750,3.9562538
751,3.656745
752,3.947883
753,2.9794705
754,4.7740026
755,2.0024831
756,3.6463478
757,0.83114797
758,3.878576
759,1.8975655
760,4.557224
761,3.5723593
762,4.5775895
763,4.541414
764,3.2981718
765,4.584246
766,2.8317182
767,4.135805
768,1.1279857
769,4.8295803
770,1.0231891
771,5.2242064
772,2.081963
773,2.5000715
774,4.74087
775,1.8803716
776,4.1795588
777,0.96621567
778,4.2512774
779,4.65126
780,5.372379
781,3.6369326
782,4.246211
783,3.8793206
784,3.6513364
785,2.6682398
786,3.2340715
787,4.717774
788,2.3494987
789,4.141528
790,1.7194513
791,4.192052
792,1.172807
793,4.2263412
794,1.1202271
795,4.8691797
796,1.4690238
797,5.281752
798,4.1855836
799,3.3281555
800,4.07187
801,2.9064953
802,4.0669384
803,1.5436795
804,4.0604677
805,4.6785183
806,5.1610136
807,4.1922503
808,3.6510944
809,4.294672
810,1.2218589
811,2.4300635
812,1.5221688
813,1.7074558
814,2.0874307
815,1.316204
816,4.6912103
817,3.7154129
818,4.282503
819,4.5904636
820,4.2760324
821,4.5949364
822,4.3999486
823,3.940699
824,4.7877183
825,4.1604543
826,4.2499766
827,4.2186885
828,3.6764045
829,4.089227
830,1.2569574
831,3.2703917
832,1.4571564
833,2.796947
834,4.652392
835,3.765572
836,4.2554603
837,3.9025586
838,5.0942526
839,3.991433
840,5.105982
841,3.991433
842,3.553258
843,4.0491667
844,2.9687464
845,4.3783503
846,3.5907006
847,3.9775412
848,3.9564636
849,3.461319
850,3.7908773
851,3.280403
852,2.1291945
853,1.5846756
854,1.2953241
855,1.5395945
856,1.4951698
857,4.00161
858,2.865178
859,4.3805523
860,3.4867713
861,2.9412072
862,4.005662
863,2.6991568
864,3.19421
865,0.6959171
866,2.8008833
867,1.848731
868,4.0435743
869,3.6887176
870,3.4618447
871,4.1849756
872,3.0680122
873,5.352231
874,1.2495499
875,3.4203491
876,0.914938
877,1.2482227
878,1.4237996
879,4.7304935
880,4.663464
881,4.0218973
882,3.5119662
883,0.93713427
884,4.599046
885,4.1611996
886,5.0824246
887,4.154729
888,3.1871932
889,4.3319
890,1.8408706
891,1.4147698
892,1.2932861
893,1.9514676
894,1.3050306
895,4.17007
896,3.7396972
897,4.17007
898,4.232812
899,4.2856846
900,5.3459363
901,5.3165827
902,4.1553645
903,5.317931
904,2.379938
905,3.5333626
906,1.4247044
907,1.2951397
908,1.9614023
909,1.213407
910,4.7155457
911,1.9236646
912,4.076955
913,3.7445924
914,3.9131608
915,4.6226916
916,4.123794
917,4.6271644
918,4.198721
919,4.2887306
920,5.2940154
921,4.2887306
922,4.7030845
923,4.931635
924,4.099519
925,5.180063
926,3.5125523
927,2.5073442
928,3.2647347
929,1.8313223
930,1.3922054
931,1.364522
932,4.2186885
933,1.7838482
934,3.5001366
935,2.5918756
936,2.5616655
937,4.1026044
938,1.6838223
939,4.049679
940,1.6337962
941,4.107413
942,1.8710049
943,4.2569866
944,2.5765514
945,4.388126
946,3.1262686
947,3.2855446
948,4.3201427
949,2.4393244
950,4.5094647
951,1.4637214
952,4.5028186
953,2.7110054
954,3.1698613
955,3.081665
956,2.7933877
957,3.8283403
958,2.6678474
959,4.240173
960,2.4827108
961,4.128066
962,1.8786495
963,3.7931933
964,1.6277002
965,2.782986
966,2.619386
967,2.5199351
968,2.9900455
969,1.5616579
970,3.7035604
971,0.52337873
972,3.9066765
973,1.0543144
974,4.375561
975,3.723131
976,3.7125533
977,4.742397
978,3.0837274
979,3.8991861
980,2.3024013
981,4.13161
982,0.9810378
983,4.215229
984,4.0642476
985,4.96709
986,3.860332
987,5.241383
988,4.0881834
989,4.1849756
990,4.1687255
991,4.3141117
992,4.923635
993,5.347853
994,4.697678
995,4.021754
996,3.0588348
997,1.0144002
998,1.9863777
999,4.052158
1000,5.3138623
1001,4.726675
1002,4.1231093
1003,3.2781637
1004,1.2502388
1005,0.99832934
1006,1.2751546
1007,1.9216188
1008,3.7331567
1009,4.620825
1010,3.9756055
1011,4.1617937
1012,4.892254
1013,5.325585
1014,4.7393093
1015,3.5854478
1016,1.5166117
1017,3.6690118
1018,4.1105204
1019,3.9259348
1020,4.134116
1021,4.7290363
1022,4.1056757
1023,2.3258276
1024,1.7040509
1025,1.3793856
1026,4.0151873
1027,4.4214873
1028,5.1413374
1029,4.7457156
1030,3.3938692
1031,1.3126081
1032,3.7348304
1033,4.351996
1034,3.2033677
1035,1.6414473
1036,1.5791719
1037,3.6647556
1038,3.902154
1039,3.9372518
1040,4.073831
1041,1.0901054
1042,0.6580808
1043,4.093237
1044,5.356715
1045,3.2132843
1046,2.835062
1047,1.6174386
1048,4.70087
1049,4.025531
1050,4.0281816
1051,4.0070844
1052,5.0583043
1053,1.6967951
1054,3.4810774
1055,3.8646376
1056,4.0806427
1057,4.477781
1058,3.727621
1059,3.8087633
1060,3.6570458
1061,2.428064
1062,1.9627693
1063,1.8675965
1064,1.8415214
1065,2.4837837
1066,2.9743721
1067,3.9066117
1068,4.1095433
1069,4.1443906
1070,4.5733967
1071,4.452851
1072,4.105986
1073,3.760726
1074,3.6577797
1075,1.1716617
1076,2.1943753
1077,3.871194
1078,4.182841
1079,4.2741184
1080,5.0403204
1081,5.4424
1082,4.223521
1083,3.6788578
1084,2.4696193
1085,2.0044212
1086,3.798586
1087,3.8501103
1088,5.0728292
1089,4.5021935
1090,5.0826087
1091,3.5477018
1092,2.1121013
1093,1.5275428
1094,3.7996202
1095,4.730364
1096,4.12422
1097,3.9588947
1098,4.235607
1099,4.3727417
1100,5.344619
1101,2.1035724
1102,3.3204875
1103,4.052555
1104,4.712575
1105,5.2159753
1106,3.154192
1107,2.500244
1108,1.9123015
1109,4.1110816
1110,3.9489238
1111,4.228846
1112,4.282503
1113,4.9556923
1114,1.8826934
1115,1.5091406
1116,1.9840279
1117,3.7730322
1118,4.279864
1119,4.2471294
1120,4.1683164
1121,4.6856503
1122,4.0872884
1123,1.5500289
1124,3.7603233
1125,3.7679336
1126,3.985558
1127,3.2855155
1128,3.099187
1129,2.8457859
1130,2.5474112
1131,2.0477464
1132,2.620981
1133,4.0921726
1134,2.4707322
1135,1.07739
1136,0.8181218
1137,1.0336525
1138,4.0243263
1139,3.8281298
1140,4.135805
1141,4.119555
1142,4.2738376
1143,5.238578
1144,4.644125
1145,4.027188
1146,2.0060718
1147,3.71848
1148,3.6726282
1149,3.91589
1150,3.8709497
1151,3.9476123
1152,5.1217303
1153,4.563071
1154,3.9503744
1155,3.485724
1156,0.97000754
1157,0.98557144
1158,1.5456771
1159,4.65216
1160,3.9569435
1161,4.232812
1162,4.364053
1163,4.7714844
1164,3.5846767
1165,1.2534897
1166,1.185694
1167,3.7629664
1168,4.198721
1169,4.8584156
1170,5.2781477
1171,2.8101184
1172,1.219049
1173,1.9190768
1174,4.030307
1175,4.2164054
1176,4.3487864
1177,4.860527
1178,5.161404
1179,5.064749
1180,4.666675
1181,2.5030758
1182,1.9571438
1183,3.471202
1184,4.1506543
1185,2.1191237
1186,3.4562466
1187,4.00161
1188,4.0367084
1189,4.155966
1190,4.162538
1191,1.7616578
1192,0.7382904
1193,1.0538251
1194,4.670862
1195,4.644272
1196,2.5171633
1197,2.0577521
1198,0.97829926
1199,1.5043721
1200,3.7779903
1201,4.693466
1202,3.854935
1203,4.2110996
1204,4.2110996
1205,4.204402
1206,4.319395
1207,4.8821216
1208,5.310907
1209,3.5313642
1210,2.722285
1211,2.0103204
1212,4.6864386
1213,4.1588144
1214,4.1611996
1215,5.338163
1216,4.1281466
1217,3.340999
1218,2.9193387
1219,2.3301573
1220,1.2181581
1221,1.1732917
1222,4.581229
1223,4.6357718
1224,4.1635995
1225,4.846612
1226,3.3084376
1227,2.8480113
1228,4.1255865
1229,4.253125
1230,4.2864475
1231,4.1557136
1232,3.6163237
1233,2.9533806
1234,2.4638712
1235,3.1483066
1236,3.4982698
1237,3.8718169
1238,4.049679
1239,4.4326916
1240,4.012424
1241,3.4447758
1242,2.826894
1243,2.3209133
1244,1.4231911
1245,2.181366
1246,3.4284043
1247,3.902154
1248,4.2963758
1249,3.138775
1250,0.53042454
1251,1.8893214
1252,4.8467317
1253,4.215229
1254,4.2037807
1255,4.348319
1256,4.5895452
1257,3.849556
1258,1.8218387
1259,1.5532563
1260,3.9208872
1261,4.376165
1262,4.4120393
1263,4.086678
1264,4.692674
1265,4.0200486
1266,2.0515106
1267,1.9916501
1268,1.9661129
1269,4.1999345
1270,4.406009
1271,4.508413
1272,3.3027885
1273,2.2204494
1274,1.8685653
1275,3.0298688
1276,4.3511276
1277,4.39643
1278,4.479418
1279,3.9370296
1280,3.1867504
1281,1.9525712
1282,4.334102
1283,4.4442415
1284,4.6982327
1285,5.7299747
1286,4.0489264
1287,3.9613233
1288,1.8558742
1289,3.9038334
1290,4.112405
1291,3.9637017
1292,2.596511
1293,1.2263271
1294,1.7894884
1295,2.436603
1296,4.138335
1297,4.1413145
1298,4.42332
1299,3.92304
1300,3.8999317
1301,3.4554746
1302,1.4174672
1303,2.4145002
1304,4.068127
1305,5.324278
1306,4.235891
1307,4.4547033
1308,4.453311
1309,5.2158985
1310,5.7018523
1311,5.018555
1312,4.4460435
1313,1.7094316
1314,5.1625867
1315,4.2986155
1316,4.240811
1317,3.9734378
1318,3.5614474
1319,3.282517
1320,2.7938352
1321,2.2127986
1322,2.1554863
1323,2.067296
1324,3.7529075
1325,4.4309745
1326,4.9482117
1327,4.577745
1328,4.262861
1329,4.251909
1330,3.565332
1331,3.3097706
1332,2.2169385
1333,2.0656724
1334,1.705845
1335,2.9919226
1336,2.1407623
1337,1.7977663
1338,0.6852883
1339,4.225455
1340,4.297037
1341,4.3029666
1342,5.323889
1343,3.6169178
1344,3.7336
1345,2.509149
1346,1.2863792
1347,1.2142258
1348,1.8496312
1349,5.1282215
1350,5.0887113
1351,4.443819
1352,4.4443874
1353,4.678669
1354,5.638141
1355,4.960445
1356,4.196355
1357,3.5232482
1358,1.37655
1359,1.9970098
1360,5.3486776
1361,4.3933997
1362,4.20008
1363,4.360204
1364,4.77571
1365,5.655484
1366,4.191122
1367,2.2259092
1368,1.7048889
1369,1.5604564
1370,2.5545013
1371,4.132156
1372,5.375207
1373,4.3286524
1374,4.432921
1375,4.6391034
1376,5.6121716
1377,3.9804418
1378,3.0360243
1379,2.3161979
1380,2.430573
1381,4.496023
1382,4.5006213
1383,5.1909013
1384,5.3772683
1385,4.9255347
1386,4.1971316
1387,4.1819696
1388,3.1627614
1389,2.0078752
1390,2.4777422
1391,4.172397
1392,4.3156843
1393,4.4615707
1394,4.0681024
1395,4.044555
1396,3.7932494
1397,2.7284064
1398,2.156153
1399,1.9683157
1400,2.8962731
1401,3.673996
1402,3.7568295
1403,3.9310904
1404,4.3006587
1405,1.669863
1406,1.6963863
1407,3.6653507
1408,3.66465
1409,4.7198586
1410,3.9352503
1411,2.3201318
1412,1.7474785
1413,1.1514394
1414,3.9995153
1415,5.126259
1416,5.129081
1417,4.30082
1418,4.4322615
1419,4.4322615
1420,4.6485305
1421,4.0491114
1422,3.4975555
1423,4.7145977
1424,4.151523
1425,4.276899
1426,4.3789525
1427,5.37767
1428,4.874212
1429,1.644363
1430,5.114606
1431,4.3462787
1432,4.4522963
1433,5.608858
1434,4.0179152
1435,2.3274438
1436,3.8526254
1437,4.985935
1438,4.4515624
1439,4.8280993
1440,5.1337285
1441,4.696541
1442,4.0385575
1443,3.5388765
1444,2.3805673
1445,2.1709316
1446,2.4686153
1447,3.6188543
1448,3.869149
1449,4.0788226
1450,4.0282035
1451,3.9646392
1452,4.2080717
1453,3.9785645
1454,3.5652888
1455,3.243052
1456,2.894975
1457,2.2803524
1458,1.5309107
1459,1.1297829
1460,1.1897647
1461,0.48067042
1462,1.3304633
1463,3.7061987
1464,4.106477
1465,3.3330092
1466,2.182892
1467,0.669161
1468,2.2986448
1469,4.31804
1470,4.084482
1471,4.2971816
1472,5.513431
1473,4.7914214
1474,4.009327
1475,3.2617662
1476,1.8418139
1477,1.9046769
1478,0.79295474
1479,2.4258008
1480,1.5340966
1481,5.1280994
1482,2.4078634
1483,5.1345534
1484,3.9410324
1485,4.868058
1486,4.0436006
1487,4.166699
1488,4.044169
1489,3.6580973
1490,4.7290454
1491,3.3635256
1492,3.4117668
1493,3.355398
1494,2.853063
1495,3.7542474
1496,1.9413916
1497,4.044798
1498,1.1622636
1499,4.406009
1500,0.866496
1501,4.7990694
1502,5.158847
1503,4.859247
1504,4.3209286
1505,4.1045265
1506,4.394311
1507,3.934937
1508,4.6361666
1509,3.568714
1510,3.771433
1511,2.820057
1512,3.5233715
1513,2.0714574
1514,2.9512844
1515,4.39643
1516,1.0224035
1517,4.5134106
1518,4.3494005
1519,4.772623
1520,5.5316753
1521,4.1414633
1522,4.8344135
1523,3.6114144
1524,4.039529
1525,2.5082378
1526,3.4720666
1527,1.2056993
1528,2.808175
1529,2.5810907
1530,1.0451992
1531,4.0852675
1532,1.440032
1533,5.335021
1534,2.2942128
1535,4.180908
1536,4.9328814
1537,1.020374
1538,4.3396974
1539,1.7392029
1540,4.3442955
1541,5.0663095
1542,4.742589
1543,5.012818
1544,2.8847928
1545,4.1345367
1546,2.3962448
1547,3.8628104
1548,2.4700952
1549,3.983908
1550,1.5342048
1551,4.931234
1552,4.2212653
1553,3.2830749
1554,4.368708
1555,5.198777
1556,3.7386022
1557,5.182221
1558,3.3399868
1559,4.245915
1560,3.3113813
1561,1.6426578
1562,2.8540514
1563,4.4195867
1564,1.5534167
1565,4.4547033
1566,1.9754965
1567,4.2703185
1568,4.7796197
1569,3.8714035
1570,4.1600313
1571,2.5067272
1572,3.401856
1573,1.9386182
1574,2.283802
1575,2.050472
1576,0.8295724
1577,3.9970763
1578,5.320448
1579,4.563099
1580,4.3224244
1581,4.7951813
1582,4.3304906
1583,5.234636
1584,4.3295546
1585,5.4657745
1586,5.5804467
1587,4.4171543
1588,5.5998483
1589,2.7445621
1590,4.837567
1591,3.3331504
1592,4.0345397
1593,4.5186553
1594,3.2821848
1595,4.5186553
1596,3.987919
1597,4.847564
1598,5.26158
1599,4.9350166
1600,4.3102355
1601,4.1089168
1602,3.9949539
1603,2.827039
1604,4.109041
1605,3.514277
1606,4.376251
1607,4.7201614
1608,4.376251
1609,4.8154297
1610,4.5793514
1611,4.7791886
1612,5.558656
1613,4.1509705
1614,4.8815393
1615,4.093696
1616,4.0866537
1617,3.760807
1618,3.929274
1619,3.3417616
1620,5.2462487
1621,1.613646
1622,4.3451934
1623,5.5106816
1624,5.0557623
1625,4.675457
1626,3.5554326
1627,4.0235887
1628,1.4066433
1629,1.798149
1630,2.3930736
1631,2.3835952
1632,4.249105
1633,3.9227316
1634,4.3266096
1635,4.404621
1636,4.3252172
1637,5.1217885
1638,5.566231
1639,1.9630713
1640,4.099295
1641,2.5522807
1642,3.5433884
1643,4.3722863
1644,2.9751604
1645,3.782252
1646,1.2096753
1647,5.3625064
1648,3.8253112
1649,4.248583
1650,4.4261403
1651,4.4343133
1652,5.289094
1653,4.0520144
1654,4.127738
1655,3.580653
1656,3.807346
1657,1.7369655
1658,2.0006442
1659,1.5012909
1660,1.2638298
1661,1.8442339
1662,2.486159
1663,5.0847955
1664,4.1660914
1665,5.073187
1666,4.298908
1667,4.7437015
1668,4.807501
1669,3.9099593
1670,4.419217
1671,3.532986
1672,2.921627
1673,3.1030657
1674,1.5984589
1675,3.4952776
1676,1.3414807
1677,4.3807325
1678,4.186303
1679,4.3807325
1680,4.49624
1681,4.7689624
1682,4.5888433
1683,4.819276
1684,4.4498897
1685,4.7605653
1686,4.181213
1687,2.4450436
1688,1.489922
1689,4.1245494
1690,0.4613595
1691,3.704181
1692,1.4805886
1693,4.1429186
1694,2.4285872
1695,3.3632991
1696,4.2684
1697,2.972295
1698,4.3717294
1699,1.049622
1700,5.608777
1701,5.1402206
1702,4.763151
1703,5.1959167
1704,3.207584
1705,4.079823
1706,4.091751
1707,5.2988405
1708,3.6238651
1709,3.0800855
